event,gender,clas_s,typ,wind,name,year,position,school,series,mark,points
Long Jump,Boys,1,Finals,-0.9,Peter Daniel,24,11,Edwin Allen,"['FOUL', '6.00m(-0.9)', 'FOUL']",6.00m,0
Long Jump,Boys,1,Finals,TR,Javar Thomas,24,,Kingston College,"['FOUL', 'PASS', 'PASS', 'PASS(-0.0)', 'PASS', 'PASS']",FOUL,"['', '', 'TR', '30.1.6']"
Long Jump,Boys,2,Finals,-0.9,Michael-Andre Edwa,24,1,Jamaica College,"['7.01m(3.0)', 'PASS', '7.18m(-0.9)', 'PASS', 'PASS', 'PASS']",7.18m,9
Long Jump,Boys,2,Finals,0.3,Jaivar Cato,24,2,Jamaica College,"['6.85m(0.3)', '6.79m(3.0)', 'PASS', '6.78m(3.6)', '6.54m(-4.4)', 'PASS']",6.85m,7
Long Jump,Boys,2,Finals,1.7,Amani Phillips,24,3,Kingston College,"['6.54m(1.3)', '6.78m(1.7)', '6.59m(1.5)', 'FOUL', '3.81m(-2.8)', 'PASS']",6.78m,6
Long Jump,Boys,2,Finals,4.9,Michael Graham,24,4,Excelsior Hi,"['6.75m(4.9)', '6.62m(2.7)', '6.66m(1.8)', '6.64m(5.3)', '6.65m(1.2)', '6.63m(0.9)']",6.75m,5
Long Jump,Boys,2,Finals,-1.6,Omarian Miller,24,5,Kingston College,"['6.40m(-1.1)', 'FOUL', 'FOUL', 'FOUL', '6.74m(-1.6)', 'FOUL']",6.74m,4
Long Jump,Boys,2,Finals,1.9,Rodeeki Walters,24,6,St. Elizabet,"['6.38m(2.3)', '6.62m(1.9)', '6.40m(0.1)', '6.09m(2.1)', '5.56m(-0.3)', '6.61m(0.3)']",6.62m,3
Long Jump,Boys,2,Finals,-0.1,Svein Lawrence,24,7,Petersfield,"['6.37m(0.4)', 'FOUL', '6.39m(2.6)', '6.43m(-0.1)', '6.21m(0.6)', 'FOUL']",6.43m,2
Long Jump,Boys,2,Finals,0.2,Beando Reid,24,8,St. Catherin,"['6.07m(2.6)', '6.26m(1.9)', '6.27m(0.2)', '6.22m(-3.2)', '6.01m(2.0)', '6.09m(-3.2)']",6.27m,1
Long Jump,Boys,2,Finals,-0.2,Deandre Jennings,24,9,St. Jago Hig,"['5.68m(4.3)', '6.05m(-0.2)', '5.91m(1.8)']",6.05m,0
Long Jump,Boys,2,Finals,1.8,Richard Green,24,10,Calabar High School,"['5.97m(1.8)', '5.86m(1.9)', '5.94m(1.6)']",5.97m,0
Long Jump,Boys,2,Finals,1.3,Jaquan Souden,24,11,Happy Grove,"['5.94m(1.3)', '4.27m(0.4)', '5.92m(5.6)']",5.94m,0
Long Jump,Boys,2,Finals,FOUL,Antonio Anderson,24,,Calabar High School,"['FOUL', 'FOUL', 'FOUL']",6.29m,"['', '', '', 'FOUL']"
Long Jump,Boys,3,Finals,0.2,Winaldo Faulknor,24,1,St. Jago Hig,"['6.51m(0.2)', '6.37m(1.0)', '6.32m(1.8)', '6.27m(3.1)', '6.22m(1.8)', '6.11m(2.5)']",6.51m,9
Long Jump,Boys,3,Finals,2.8,Alex King,24,2,Kingston College,"['6.06m(1.5)', '5.74m(0.4)', '6.30m(2.4)', '5.73m(3.1)', '6.12m(2.9)', '6.33m(2.8)']",6.33m,7
Long Jump,Boys,3,Finals,1.6,Daquan Dawkins,24,3,Kingston College,"['6.08m(0.4)', '5.66m(0.4)', '6.19m(1.6)', '5.94m(3.7)', '6.13m(1.4)', '6.17m(2.0)']",6.19m,6
Long Jump,Boys,3,Finals,-0.2,Antwan Reid,24,4,St. Jago Hig,"['4.78m(1.6)', '5.99m(-0.2)', '5.92m(2.8)', '5.97m(3.5)', '5.19m(2.0)', '5.70m(2.0)']",5.99m,5
Long Jump,Boys,3,Finals,1.3,Skye Marsh,24,5,Wolmer's Boy,"['5.78m(1.3)', '5.46m(1.1)', '5.68m(-0.9)', '5.36m(3.3)', '5.36m(3.8)', '5.20m(3.7)']",5.78m,4
Long Jump,Boys,3,Finals,3.8,Talshawn Edwards,24,6,Calabar High School,"['5.61m(1.9)', '5.67m(-0.5)', '5.75m(3.8)', '5.70m(2.9)', '5.46m(3.4)', 'FOUL']",5.75m,3
Long Jump,Boys,3,Finals,2.4,Phillip Pottinger,24,7,Black River,"['5.61m(0.6)', '5.59m(1.1)', '5.11m(2.9)', '5.58m(4.3)', '5.31m(2.7)', '5.69m(2.4)']",5.69m,2
Long Jump,Boys,3,Finals,-0.2,Davion Perrin,24,8,Frome Techni,"['5.60m(-0.2)', '5.32m(3.1)', '5.41m(1.0)', '5.08m(1.4)', '5.34m(2.1)', '4.50m(0.2)']",5.60m,1
Long Jump,Boys,3,Finals,1.5,Zamari Foster,24,9,Jamaica College,"['5.57m(1.5)', 'FOUL', '4.61m(1.0)']",5.57m,0
Long Jump,Boys,3,Finals,0.7,King Nugent,24,10,St. George's,"['5.43m(-0.6)', 'FOUL', '5.55m(0.7)']",5.55m,0
Long Jump,Boys,3,Finals,1.4,Tadjique Dixon,24,11,St. George's,"['5.34m(0.7)', '5.49m(-0.6)', '5.54m(1.4)']",5.54m,0
Long Jump,Boys,3,Finals,NWI,Javian Grant,24,,Jonathan Gra,[],DNS,"['', 'NWI']"
Long Jump,Girls,1,Finals,2.8,Rohanna Sudlow,24,1,St. Catherin,"['5.25m(2.2)', '5.80m(5.0)', '6.23m(2.6)', 'FOUL', '5.92m(4.2)', '6.37m(2.8)']",6.37m,9
Long Jump,Girls,1,Finals,3.2,Shania Myers,24,2,Hydel High School,"['FOUL', '5.37m(3.6)', '6.13m(3.5)', 'FOUL', '6.30m(3.2)', 'PASS']",6.30m,7
Long Jump,Girls,1,Finals,2.0,Chloe Palmer,24,3,St. Elizabet,"['5.81m(1.1)', '5.89m(0.9)', 'FOUL', '5.81m(2.8)', 'FOUL', '6.00m(2.0)']",6.00m,6
Long Jump,Girls,1,Finals,1.1,Deijanae Bruce,24,4,Edwin Allen,"['5.89m(1.9)', 'FOUL', '5.75m(4.0)', '5.62m(2.3)', '5.70m(1.6)', '5.96m(1.1)']",5.96m,5
Long Jump,Girls,1,Finals,-0.1,Shinelle Jhagroo-B,24,5,Manchester H,"['5.77m(-0.1)', '5.55m(3.3)', '5.60m(2.5)', '5.66m(1.5)', '5.26m(3.7)', 'PASS']",5.77m,4
Long Jump,Girls,1,Finals,3.1,Richelle Stanley,24,6,St. Elizabet,"['4.37m(1.1)', '5.45m(0.8)', '5.66m(2.4)', 'FOUL', '5.38m(3.2)', '5.75m(3.1)']",5.75m,3
Long Jump,Girls,1,Finals,2.3,Ishna James,24,7,Edwin Allen,"['5.71m(2.3)', '5.56m(2.4)', '5.68m(3.6)', '5.55m(2.7)', '5.50m(1.1)', 'PASS']",5.71m,2
Long Jump,Girls,1,Finals,0.6,Canniga Powell,24,8,Holmwood Tec,"['5.68m(0.6)', '5.49m(3.4)', '4.65m(1.2)', '5.31m(2.7)', '5.59m(2.5)', '5.60m(2.4)']",5.68m,1
Long Jump,Girls,1,Finals,1.3,Celine Riddle,24,9,Holmwood Tec,"['5.57m(1.3)', '5.42m(+0.0)', 'FOUL']",5.57m,0
Long Jump,Girls,1,Finals,2.2,Odessa France,24,10,Vere Technic,"['5.41m(2.2)', '5.03m(1.1)', '5.01m(2.6)']",5.41m,0
Long Jump,Girls,1,Finals,1.1,Mireya Simpson,24,11,Immaculate C,"['5.33m(1.1)', '5.32m(3.3)', '5.07m(1.7)']",5.33m,0
Long Jump,Girls,1,Finals,0.9,Cheyenne Cooper,24,12,William Knib,"['5.20m(0.9)', '4.99m(1.7)', '5.03m(2.8)']",5.20m,0
Long Jump,Girls,2,Finals,0.8,Jenella Canns,24,1,St. Jago Hig,"['5.89m(0.8)', '5.63m(-1.1)', 'PASS', 'FOUL', 'FOUL', '5.57m(-0.5)']",5.89m,9
Long Jump,Girls,2,Finals,0.1,Jaeda Robinson,24,2,Immaculate C,"['5.70m(-1.1)', '5.83m(0.1)', '5.67m(-0.8)', '5.63m(-1.0)', '5.62m(-0.7)', '5.79m(-1.2)']",5.83m,7
Long Jump,Girls,2,Finals,-1.2,Rihanna Chambers,24,3,St. Catherin,"['5.55m(-1.2)', '5.41m(-1.0)', 'FOUL', '3.41m(0.6)', '4.65m(-0.7)', '5.45m(-0.7)']",5.55m,6
Long Jump,Girls,2,Finals,-0.9,Shelley-Ann Taylor,24,4,Excelsior Hi,"['FOUL', '4.08m(-0.7)', '5.17m(-1.1)', '5.29m(-1.1)', '5.44m(-0.9)', '5.20m(-1.3)']",5.44m,5
Long Jump,Girls,2,Finals,0.4,Gerilin Barnes,24,5,The Queen's School,"['5.30m(-0.5)', '5.28m(-0.5)', '5.42m(0.4)', '5.27m(-0.3)', '5.25m(-1.0)', '5.23m(-1.6)']",5.42m,4
Long Jump,Girls,2,Finals,+0.0,Chrystal Salmon,24,6,St. Elizabet,"['4.55m(0.5)', '4.98m(-1.5)', '5.24m(0.3)', '5.11m(-1.1)', '5.24m(+0.0)', '5.17m(-1.3)']",5.24m,3
Long Jump,Girls,2,Finals,0.2,Danielle Campbell,24,7,Wolmer's Gir,"['5.03m(-0.8)', '4.90m(-0.7)', '5.12m(0.2)', '4.71m(-1.0)', '4.94m(0.2)', '4.90m(+0.0)']",5.12m,2
Long Jump,Girls,2,Finals,-0.3,Shanell Gordon,24,8,St. Jago Hig,"['4.46m(-0.7)', '5.09m(-0.3)', '4.92m(-0.8)', '4.64m(-0.7)', '4.91m(+0.0)', 'FOUL']",5.09m,1
Long Jump,Girls,2,Finals,-1.1,Brianna Carr,24,9,St. Hugh's H,"['4.96m(-1.9)', '4.78m(-0.4)', '5.04m(-1.1)']",5.04m,0
Long Jump,Girls,2,Finals,0.1,Xavi Harvey,24,10,Excelsior Hi,"['4.88m(-0.4)', '4.98m(0.1)', '4.95m(-0.6)']",4.98m,0
Long Jump,Girls,2,Finals,-0.9,Kecia King,24,11,Vere Technic,"['4.94m(-0.9)', '4.86m(0.1)', '4.93m(-0.3)']",4.94m,0
Long Jump,Girls,2,Finals,-0.7,Renecia Edwards,24,12,Edwin Allen,"['4.93m(-0.7)', '4.63m(-0.6)', 'FOUL']",4.93m,0
Long Jump,Girls,3,Finals,2.9,Tiana South,24,1,St. Jago Hig,"['5.59m(2.9)', '5.13m(2.3)', 'FOUL', 'PASS', 'FOUL', '4.93m(1.0)']",5.59m,9
Long Jump,Girls,3,Finals,2.2,Zavien Bernard,24,2,Hydel High School,"['5.28m(1.5)', '5.23m(2.5)', '5.48m(1.2)', '5.47m(2.3)', '5.50m(2.2)', '5.40m(0.8)']",5.50m,7
Long Jump,Girls,3,Finals,3.7,Jada Irons,24,3,Hydel High School,"['5.29m(1.5)', 'FOUL', '5.48m(3.7)', '5.19m(3.8)', '5.14m(2.1)', 'FOUL']",5.48m,6
Long Jump,Girls,3,Finals,-2.9,Rajana Price,24,4,Convent of M,"['4.84m(5.3)', '5.30m(1.5)', '5.09m(2.9)', '5.39m(2.4)', '5.39m(-2.9)', 'PASS']",5.39m,5
Long Jump,Girls,3,Finals,4.3,Shamoy Thomas,24,5,Titchfield H,"['5.09m(2.4)', '5.25m(2.1)', '5.23m(1.0)', '5.00m(1.2)', '5.13m(2.5)', '5.37m(4.3)']",5.37m,4
Long Jump,Girls,3,Finals,4.1,Renae Escoe,24,6,Wolmer's Gir,"['5.02m(3.5)', '5.35m(4.1)', '5.09m(0.8)', '4.75m(-0.6)', '5.21m(4.4)', '5.03m(0.7)']",5.35m,3
Long Jump,Girls,3,Finals,2.7,Malia Housen,24,7,Mount Alvern,"['5.06m(2.8)', '5.01m(1.0)', '5.15m(1.9)', '3.94m(1.9)', '5.33m(2.7)', 'FOUL']",5.33m,2
Long Jump,Girls,3,Finals,1.3,Yasheika Sinclair,24,8,Edwin Allen,"['FOUL', '5.20m(1.3)', 'FOUL', '4.71m(1.6)', 'FOUL', 'FOUL']",5.20m,1
Long Jump,Girls,3,Finals,3.0,Alexia-Marie Willi,24,9,Immaculate C,"['5.03m(2.6)', '4.96m(1.9)', '5.13m(3.0)']",5.13m,0
Long Jump,Girls,3,Finals,1.9,Shahi Hudson,24,10,Excelsior Hi,"['4.98m(2.2)', '3.32m(1.1)', '5.02m(1.9)']",5.02m,0
Long Jump,Girls,3,Finals,2.8,Ashawna Marshall,24,11,St. Catherin,"['4.57m(3.2)', '4.67m(2.1)', '4.88m(2.8)']",4.88m,0
Long Jump,Girls,3,Finals,1.8,Asysha Howell,24,12,Convent of M,"['FOUL', '4.81m(1.8)', '4.74m(2.4)']",4.81m,0
Long Jump,Girls,4,Finals,-0.8,Tshani Armstrong,24,1,St. Catherin,"['4.99m(0.5)', '5.06m(-0.9)', '5.25m(-0.8)', '5.13m(3.0)', '4.01m(2.3)', 'FOUL']",5.25m,9
Long Jump,Girls,4,Finals,0.9,Jowana Pennant,24,2,St. Andrew H,"['FOUL', '5.10m(0.3)', '5.06m(2.7)', '4.83m(0.3)', 'FOUL', '5.13m(0.9)']",5.13m,7
Long Jump,Girls,4,Finals,1.0,Daina Black,24,3,Hydel High School,"['4.45m(0.1)', '4.41m(0.8)', '5.09m(1.0)', '4.62m(0.4)', '4.80m(2.6)', '4.92m(0.6)']",5.09m,6
Long Jump,Girls,4,Finals,0.9,Seana Wilson,24,4,Convent of M,"['5.08m(0.9)', '4.74m(1.9)', '4.64m(0.4)', '4.83m(-0.1)', '4.92m(0.8)', '4.99m(0.5)']",5.08m,5
Long Jump,Girls,4,Finals,-0.4,Ali Bell,24,5,Immaculate C,"['5.03m(-0.4)', '4.39m(0.2)', '4.74m(1.1)', '5.00m(1.3)', '4.93m(2.1)', '4.33m(1.5)']",5.03m,4
Long Jump,Girls,4,Finals,1.8,Arrian Nelson,24,6,Hydel High School,"['5.00m(1.8)', 'FOUL', '4.79m(1.0)', '4.53m(0.5)', '4.93m(0.7)', '4.99m(1.4)']",5.00m,3
Long Jump,Girls,4,Finals,0.3,Aaja Brown,24,7,Immaculate C,"['4.82m(1.4)', '4.79m(-0.4)', 'FOUL', 'FOUL', '4.88m(0.3)', 'FOUL']",4.88m,2
Long Jump,Girls,4,Finals,0.2,Dashanelle Clarke,24,8,Edwin Allen,"['4.85m(0.2)', '4.28m(-0.5)', '4.78m(1.0)', '4.81m(0.7)', '4.78m(0.9)', '4.64m(0.8)']",4.85m,1
Long Jump,Girls,4,Finals,1.2,Rondae Arnold,24,9,Mannings Hig,"['4.50m(-0.1)', '4.82m(1.2)', '4.75m(0.9)']",4.82m,0
Long Jump,Girls,4,Finals,0.2,Aliona Crawford,24,10,Holmwood Tec,"['4.51m(-0.3)', '4.61m(1.2)', '4.63m(0.2)']",4.63m,0
Long Jump,Girls,4,Finals,0.1,Deandra Fitten,24,11,St. Jago Hig,"['4.63m(0.1)', '4.56m(-0.8)', '4.55m(0.7)']",4.63m,0
Long Jump,Girls,4,Finals,0.1,Shantavia Burke,24,12,Merl Grove H,"['4.09m(-0.4)', '4.12m(0.1)', 'FOUL']",4.12m,0
Triple Jump,Boys,1,Finals,1.4,Chavez Penn,24,1,Jamaica College,"['15.11m(3.0)', '15.22m(3.0)', 'PASS', '15.92m(1.4)', 'PASS', 'PASS']",15.92m,9
Triple Jump,Boys,1,Finals,1.5,Romaine Lewis,24,2,Calabar High School   .m,"['14.60m(2.4)', '15.06m(3.9)', '14.94m(2.9)', '14.52m(3.3)', '14.65m(3.2)', '15.21m(1.5)']",15.21m,7
Triple Jump,Boys,1,Finals,3.0,Kesean Rhooms,24,3,Cornwall College,"['14.18m(2.3)', '14.62m(4.9)', 'FOUL', '14.90m(5.3)', '14.52m(3.3)', '14.94m(3.0)']",14.94m,6
Triple Jump,Boys,1,Finals,1.6,Nathan Wade,24,4,Kingston College,"['14.92m(1.6)', 'FOUL', '14.89m(1.8)', 'FOUL', '14.39m(1.2)', '13.40m(4.1)']",14.92m,5
Triple Jump,Boys,1,Finals,3.3,O'Brien Bowen,24,5,Cornwall College,"['FOUL', '13.68m(4.0)', '14.47m(3.8)', '14.62m(2.1)', '14.63m(3.3)', '13.37m(1.6)']",14.63m,4
Triple Jump,Boys,1,Finals,3.9,Euan Young,24,6,Jamaica College,"['14.49m(2.1)', '14.06m(4.3)', '14.56m(3.9)', '14.56m(3.3)', '14.54m(2.2)', '14.44m(1.5)']",14.56m,3
Triple Jump,Boys,1,Finals,4.5,Jowayne Johnson,24,7,St. Elizabet,"['FOUL', '13.23m(3.8)', '13.83m(2.3)', '14.03m(4.5)', '13.95m(2.4)', '13.58m(1.2)']",14.03m,2
Triple Jump,Boys,1,Finals,1.4,Renaldino Medwinte,24,8,Excelsior Hi,"['13.32m(3.9)', '13.88m(1.4)', '13.56m(2.2)', '13.60m(1.3)', '13.59m(2.6)', '13.56m(5.4)']",13.88m,1
Triple Jump,Boys,1,Finals,2.8,Darnel Nelson,24,9,Wolmer's Boy,"['FOUL', '13.38m(3.1)', '13.63m(2.8)']",13.63m,0
Triple Jump,Boys,1,Finals,2.6,Kaleel Samuels,24,10,Calabar High School   .m,"['13.23m(2.2)', '13.47m(2.6)', '13.39m(6.3)']",13.47m,0
Triple Jump,Boys,1,Finals,5.3,Nicardo Grey-Clark,24,11,Wolmer's Boy,"['13.33m(5.3)', 'FOUL', 'FOUL']",13.33m,0
Triple Jump,Boys,1,Finals,FOUL,Kadray Comrie,24,,St. Thomas T,"['FOUL', 'FOUL', 'FOUL']",12.93m,"['', '', '', 'FOUL']"
Triple Jump,Boys,1,Finals,FOUL,Tonies King,24,,St. Mary Hig,"['FOUL', 'FOUL', 'FOUL']",13.23m,"['', '', '', 'FOUL']"
Triple Jump,Boys,1,Finals,FOUL,Danzwell Cain,24,,Excelsior Hi,"['FOUL', 'PASS', 'FOUL']",12.26m,"['', '', '', 'FOUL']"
Triple Jump,Boys,1,Finals,FOUL,Omaley Harry,24,,Bustamante H,"['FOUL', 'FOUL', 'FOUL']",12.84m,"['', '', '', 'FOUL']"
Triple Jump,Boys,1,Finals,FOUL,Kenrick Austin,24,,Edwin Allen,"['FOUL', 'FOUL', 'FOUL']",12.30m,"['', '', '', 'FOUL']"
Triple Jump,Boys,1,Finals,NWI,Javar Thomas,24,,Kingston College,[],DNS,"['', 'NWI']"
Triple Jump,Boys,2,Finals,1.4,Michael-Andre Edwa,24,1,Jamaica College,"['15.08m(0.6)', '14.77m(1.7)', 'FOUL', '15.54m(1.4)', 'PASS', 'PASS']",15.54mR,9
Triple Jump,Boys,2,Finals,2.3,Jaivar Cato,24,2,Jamaica College,"['14.26m(1.3)', '14.39m(1.2)', '14.62m(1.3)', '15.03m(2.3)', 'PASS', 'PASS']",15.03m,7
Triple Jump,Boys,2,Finals,2.0,Amani Phillips,24,3,Kingston College,"['14.53m(1.1)', '14.65m(2.0)', 'FOUL', 'FOUL', '12.39m(2.4)', 'PASS']",14.65m,6
Triple Jump,Boys,2,Finals,2.2,Zachary Merchant,24,4,Kingston College,"['14.08m(1.7)', '13.50m(1.0)', '14.26m(2.2)', 'FOUL', '13.77m(2.4)', '13.79m(1.5)']",14.26m,5
Triple Jump,Boys,2,Finals,1.9,Riquelme Reid,24,5,Excelsior Hi,"['12.68m(1.6)', '13.68m(1.9)', '13.67m(0.6)', '13.33m(1.5)', 'PASS', 'PASS']",13.68m,4
Triple Jump,Boys,2,Finals,1.2,Ajarie Bloomfield,24,6,Titchfield H,"['12.83m(1.7)', '13.19m(2.8)', '13.51m(1.2)', '13.00m(1.3)', '13.33m(1.6)', 'FOUL']",13.51m,3
Triple Jump,Boys,2,Finals,2.5,Carlyle Tinglin,24,7,Cornwall College,"['13.13m(3.0)', '13.03m(2.0)', '13.47m(2.5)', '13.00m(1.5)', '13.20m(0.8)', '12.74m(1.9)']",13.47m,2
Triple Jump,Boys,2,Finals,1.2,Kishane Chin,24,8,St. Jago Hig,"['13.07m(1.2)', '12.12m(1.4)', 'PASS']",13.07m,1
Triple Jump,Boys,2,Finals,1.5,Kijaun Williams,24,9,Calabar High School   .m,"['FOUL', 'FOUL', '12.85m(1.5)']",12.85m,0
Triple Jump,Boys,2,Finals,0.3,Antonio Anderson,24,10,Calabar High School   .m,"['FOUL', '12.47m(0.3)', 'FOUL']",12.47m,0
Triple Jump,Boys,2,Finals,FOUL,Kemar James,24,,St. Jago Hig,"['FOUL', 'FOUL', 'FOUL']",13.74m,"['', '', '', 'FOUL']"
Triple Jump,Boys,2,Finals,FOUL,Theo Rufus,24,,St. George's,"['FOUL', 'FOUL', 'FOUL']",12.92m,"['', '', '', 'FOUL']"
Triple Jump,Girls,Open,Finals,2.6,Jade-Ann Dawkins,24,1,St. Jago Hig,"['FOUL', 'FOUL', '12.54m(1.5)', 'FOUL', '12.74m(1.1)', '13.28m(2.6)']",13.28m,9
Triple Jump,Girls,Open,Finals,1.3,Jaeda Robinson,24,2,Immaculate C,"['12.59m(2.1)', '12.33m(1.0)', '12.77m(1.5)', '12.70m(0.9)', '12.80m(1.8)', '13.21m(1.3)']",13.21m,7
Triple Jump,Girls,Open,Finals,2.4,Celine Riddle,24,3,Holmwood Tec,"['11.59m(0.4)', '12.33m(1.2)', '12.34m(1.6)', '12.28m(0.7)', '11.43m(2.4)', '13.04m(2.4)']",13.04m,6
Triple Jump,Girls,Open,Finals,1.8,Sabrina Atkinson,24,4,Hydel High School,"['12.35m(0.4)', '12.65m(2.3)', '12.55m(1.3)', '11.33m(0.9)', '12.57m(3.0)', '12.94m(1.8)']",12.94m,5
Triple Jump,Girls,Open,Finals,1.0,Richelle Stanley,24,5,St. Elizabet,"['FOUL', '12.69m(1.5)', '12.78m(1.0)', '12.77m(1.7)', 'FOUL', '12.73m(1.5)']",12.78m,4
Triple Jump,Girls,Open,Finals,1.2,Rohanna Sudlow,24,6,St. Catherin,"['12.38m(1.3)', '12.76m(1.2)', '12.06m(1.0)', '12.21m(2.4)', '12.59m(0.5)', 'FOUL']",12.76m,3
Triple Jump,Girls,Open,Finals,0.8,Chloe Palmer,24,7,St. Elizabet,"['FOUL', '12.41m(2.0)', '12.32m(1.9)', '12.44m(1.5)', '11.40m(1.1)', '12.47m(0.8)']",12.47m,2
Triple Jump,Girls,Open,Finals,0.8,Deijanae Bruce,24,8,Edwin Allen,"['FOUL', '12.33m(0.8)', '12.29m(1.2)', '12.32m(1.4)', '12.13m(1.9)', 'PASS']",12.33m,1
Triple Jump,Girls,Open,Finals,2.1,Santae Wilson,24,9,Edwin Allen,"['11.85m(2.5)', '12.32m(2.1)', '11.97m(1.2)']",12.32m,0
Triple Jump,Girls,Open,Finals,1.0,Julissia Knight,24,10,Holmwood Tec,"['11.64m(1.0)', 'FOUL', 'FOUL']",11.64m,0
Triple Jump,Girls,Open,Finals,FOUL,Davine Dickenson,24,,Immaculate C,"['FOUL', 'FOUL', 'FOUL']",11.55m,"['', '', '', 'FOUL']"
Triple Jump,Girls,Open,Finals,FOUL,Tashianna Legister,24,,Excelsior Hi,"['FOUL', 'FOUL', 'FOUL']",11.36m,"['', '', '', 'FOUL']"
Shot Put,Boys,1,Finals,,Shaiquan Dunn,24,1,Jamaica College,"['17.67m', '18.90m', '20.01m', 'FOUL', 'FOUL', 'FOUL']",20.01m,9
Shot Put,Boys,1,Finals,,Josh-Ty Brown,24,2,Jamaica College,"['16.65m', '17.61m', '16.99m', 'FOUL', '17.53m', '17.02m']",17.61m,7
Shot Put,Boys,1,Finals,,Rajay Hemmings,24,3,St. Catherin,"['16.95m', '17.09m', '17.41m', 'FOUL', 'FOUL', 'FOUL']",17.41m,6
Shot Put,Boys,1,Finals,,Mar-Lando Farquhar,24,4,Cornwall College,"['16.27m', '16.52m', '16.33m', '16.68m', '17.24m', '16.64m']",17.24m,5
Shot Put,Boys,1,Finals,,Devonte Edwards,24,5,Munro College,"['16.81m', '17.00m', '17.18m', '16.61m', '16.55m', '16.12m']",17.18m,4
Shot Put,Boys,1,Finals,,Matthew Blake,24,6,Calabar High School   .m,"['15.98m', '16.87m', 'FOUL', '16.23m', '17.16m', '16.22m']",17.16m,3
Shot Put,Boys,1,Finals,,Despiro Wray,24,7,Kingston College,"['15.40m', 'FOUL', '15.91m', '16.21m', '15.84m', '16.49m']",16.49m,2
Shot Put,Boys,1,Finals,,Delano Lawrence,24,8,Calabar High School   .m,"['15.43m', '14.90m', '16.28m', '15.86m', '16.25m', 'FOUL']",16.28m,1
Shot Put,Boys,1,Finals,,Dylan Logan,24,9,Edwin Allen,"['FOUL', 'FOUL', '15.27m']",14.04m,0
Shot Put,Boys,1,Finals,,Deandre Bristol,24,10,St. George's,"['15.05m', 'FOUL', '14.50m']",18.49m,0
Shot Put,Boys,1,Finals,,Chad Hendricks,24,11,Munro College,"['FOUL', '14.00m', 'FOUL']",15.08m,0
Shot Put,Boys,1,Finals,,Cleon Sewell,24,12,Clarendon College,"['FOUL', '13.88m', '13.61m']",15.51m,0
Shot Put,Boys,2,Finals,,Javontae Smith,24,1,Munro College,"['17.15m', '18.24m', '18.11m', '17.44m', '18.24m', '18.57m']",18.57m,9
Shot Put,Boys,2,Finals,,Khaleel Henry,24,2,Calabar High School   .m,"['14.45m', '15.01m', '16.29m', '15.32m', 'FOUL', 'FOUL']",16.29m,7
Shot Put,Boys,2,Finals,,Nkosona Johnson,24,3,St. Mary Hig,"['15.46m', '14.42m', '14.87m', '14.59m', 'FOUL', '13.58m']",15.46m,6
Shot Put,Boys,2,Finals,,Joseph Salmon,24,4,Clarendon College,"['14.80m', 'FOUL', '14.49m', '15.11m', '15.34m', 'FOUL']",15.34m,5
Shot Put,Boys,2,Finals,,Joshua Wright,24,5,Munro College,"['14.47m', '15.25m', '13.68m', '14.33m', '13.84m', '13.94m']",15.25m,4
Shot Put,Boys,2,Finals,,Dwight Fraser,24,6,Sydney Pagon,"['15.14m', '15.03m', '14.48m', '14.72m', '15.02m', '13.78m']",15.14m,3
Shot Put,Boys,2,Finals,,Kamari Kennedy,24,7,Calabar High School   .m,"['14.06m', '15.03m', '12.84m', '14.69m', '14.81m', '14.21m']",15.03m,2
Shot Put,Boys,2,Finals,,Christopher Orridg,24,8,Vere Technic,"['14.32m', '14.56m', '14.07m', 'FOUL', '14.97m', '14.47m']",14.97m,1
Shot Put,Boys,2,Finals,,Lawayne Blackwood,24,9,Clarendon College,"['FOUL', '14.50m', '14.52m']",14.21m,0
Shot Put,Boys,2,Finals,,Kahjay Lawes,24,10,Kingston College,"['14.06m', '14.28m', '14.32m']",14.02m,0
Shot Put,Boys,2,Finals,,Clinton Baker,24,11,Edwin Allen,"['13.45m', '13.47m', '13.39m']",12.95m,0
Shot Put,Boys,2,Finals,,Demario Dixon,24,12,Jamaica College,"['12.80m', '11.93m', '13.38m']",13.14m,0
Shot Put,Girls,1,Finals,,Kahllah Bailey,24,1,Excelsior Hi,"['12.50m', '12.70m', 'FOUL', '13.42m', '12.06m', '11.70m']",13.42m,9
Shot Put,Girls,1,Finals,,Altonique James,24,2,Excelsior Hi,"['11.30m', '11.63m', '13.39m', '12.74m', 'FOUL', '12.24m']",13.39m,7
Shot Put,Girls,1,Finals,,Natassia Burrell,24,3,Hydel High School,"['12.41m', '12.44m', '13.07m', '13.38m', '13.00m', '13.05m']",13.38m,6
Shot Put,Girls,1,Finals,,Marsha McKoy,24,4,Petersfield,"['12.03m', '12.53m', '11.41m', '11.37m', '13.10m', '12.04m']",13.10m,5
Shot Put,Girls,1,Finals,,Oshari Buchanan,24,5,St. Catherin,"['12.04m', '12.03m', '12.07m', '12.86m', '12.12m', '10.75m']",12.86m,4
Shot Put,Girls,1,Finals,,Athilia Pryce,24,6,Clarendon College,"['11.59m', '12.56m', '11.23m', '11.10m', '12.14m', '12.12m']",12.56m,3
